Filename,Company,Year,ROA_CHANGE,FIRM_SIZE,BD_NEGATIVE,BD_POSITIVE,MDA_NEGATIVE,MDA_POSITIVE,BD_SENTIMENT,MDA_SENTIMENT,BD_BERTOPIC,BD_LDA,MDA_BERTOPIC,MDA_LDA,BD_FOG,MDA_FOG,BD_SIMILARITY,MDA_SIMILARITY,ADDITION,SUCCESSION,REMOVAL,INVOLUNTARY,AMBIGUOUS,VOLUNTARY,INTERNAL,EXTERNAL,UNCLASSIFIED
Bellerophon_Therapeutics_Inc-2016-3-21.xml.txt,"Bellerophon Therapeutics, Inc.",2016,37.4727,20,0.000293308,0.000960255,-0.000887989,-4.00478E-06,0.011917357,-0.028175049,0,0.818181818,1,1,0.52,0.24,0.926164033,0.936374502,1,1,0,0,1,0,1,1,0
Bellerophon_Therapeutics_Inc-2017-3-13.xml.txt,"Bellerophon Therapeutics, Inc.",2017,-2.6306,20,-0.001041015,0.000366613,0.001011769,0.00015356,0.029747527,-0.084603195,0,1,1,0.818181818,-0.32,-0.31,0.973354156,0.916167824,1,0,0,0,0,0,1,1,0
Bellerophon_Therapeutics_Inc-2018-3-15.xml.txt,"Bellerophon Therapeutics, Inc.",2018,-16.938,17,-0.000228857,0.000313601,-0.000382371,0.000437894,0.0418996,0.069504095,0,0.818181818,1,1,-0.27,-0.22,0.986393781,0.920828508,0,1,1,0,1,0,0,1,0
Bellerophon_Therapeutics_Inc-2019-3-14.xml.txt,"Bellerophon Therapeutics, Inc.",2019,-6.2395,18,0.0007073,0.000113728,0.000454334,0.000203028,0.015398231,0.07885763,1,0.818181818,1,1,-0.14,-0.5,0.965560385,0.90151686,0,1,0,0,0,1,0,1,0
Bellerophon_Therapeutics_Inc-2020-4-6.xml.txt,"Bellerophon Therapeutics, Inc.",2020,17.5585,21,-0.000539261,0.000645668,-0.00012775,0.000498286,0.005895047,-0.023851042,1,1,1,0.428571429,0.33,1.08,0.985079036,0.927035245,1,0,0,0,0,0,0,1,0
BIOADAPTIVES_INC-2015-4-15.xml.txt,"BIOADAPTIVES, INC.",2015,1229.476,1,0.001883093,-0.002245407,0.002320526,-0.000477859,0.006751955,-0.029577048,1,0.052631579,1,0.333333333,-0.39,0.15,0.512286715,0.55383577,0,0,0,0,0,0,0,0,0
BIOADAPTIVES_INC-2016-4-14.xml.txt,"BIOADAPTIVES, INC.",2016,225.1477,0,0.001394114,-0.001779785,-0.001413533,-0.001231141,-0.066220238,-0.003222342,0,0.538461538,1,0.666666667,-1.28,-2.02,0.957150531,0.902907129,0,0,0,0,0,0,0,0,0
BIOADAPTIVES_INC-2020-5-1.xml.txt,"BIOADAPTIVES, INC.",2020,-599.0135,0,-0.000786827,-0.000965277,-0.003182998,0.004033593,-0.014732143,0.212406015,#N/A,#N/A,#N/A,#N/A,2.41,2.12,0.593156736,0.541713102,0,0,0,0,0,0,0,0,0
Bioverativ_Inc-2018-2-14.xml.txt,Bioverativ Inc.,2018,-24.7904,0,0.000549539,0.007129666,-0.000977558,-0.000161529,0.192982456,0.028298569,0,0.333333333,1,1,-0.89,-1.4,0.816669027,0.864793771,0,0,0,0,0,0,0,0,0
BIOVIE_INC-2015-10-1.xml.txt,BIOVIE INC.,2015,-0.3747,1,-0.000295729,0.001224395,-0.001169721,0.001481912,-0.038021978,-0.06301596,0,1,0,0.666666667,-0.89,0.24,0.953832405,0.665600903,0,0,0,0,0,0,0,0,0
BIOVIE_INC-2016-9-28.xml.txt,BIOVIE INC.,2016,30.3617,0,0.000613991,-0.000447781,0.001554365,-0.002204857,-0.04,0.012808921,0,0.538461538,1,0.666666667,1.67,-0.41,0.522480503,0.771948811,1,1,0,1,0,0,0,1,0
BIOVIE_INC-2017-8-24.xml.txt,BIOVIE INC.,2017,-20.1337,0,-0.000840484,-0.000224783,-0.000850231,0.000297039,0.053020134,0.092490842,0,0.666666667,1,0.666666667,-0.21,-0.34,0.970250758,0.911183729,1,0,0,0,0,0,0,1,0
BIOVIE_INC-2018-10-5.xml.txt,BIOVIE INC.,2018,-27.1141,1,-1.69778E-05,0.000472192,-0.001177146,-0.003919543,0.000313199,0.037309465,0,0.666666667,1,0.111111111,0.08,-0.58,0.986523891,0.670392814,0,1,0,0,1,0,1,0,0
BIOVIE_INC-2019-9-27.xml.txt,BIOVIE INC.,2019,-0.3837,2,0.000299684,-0.001076285,0.001580288,0.001338877,0.02118896,0.147580645,1,0.538461538,0,0.333333333,-0.69,1.75,0.949278504,0.600640248,0,0,0,0,0,0,0,0,0
BioXcel_Therapeutics_Inc-2020-3-9.xml.txt,"BioXcel Therapeutics, Inc.",2020,12.4077,50,0.001838071,7.77524E-05,0.000390679,-0.000449722,0.024277732,0.046891125,1,0.666666667,0,0.666666667,-0.43,-0.11,0.965425696,0.915569351,1,0,0,0,0,0,0,1,0
bluebird_bio_Inc-2015-2-25.xml.txt,"bluebird bio, Inc.",2015,-2.8346,254,0.001664021,-0.001267373,-0.001876258,-0.000307399,0.144818296,0.037424783,0,0.666666667,1,0.428571429,-0.53,-1.28,0.783872025,0.865220123,0,0,1,0,1,1,0,0,0
bluebird_bio_Inc-2016-2-25.xml.txt,"bluebird bio, Inc.",2016,-3.0504,328,-0.004033021,0.000365008,0.000137895,0.001277647,-0.161879171,0.069200536,0,0.25,1,0.818181818,-0.79,-0.25,0.534716304,0.930410011,1,1,0,0,0,1,1,0,1
bluebird_bio_Inc-2017-2-22.xml.txt,"bluebird bio, Inc.",2017,1.771,479,-0.001263875,-0.001991926,-0.000210912,-0.000164918,0.010371359,0.052085929,1,0.666666667,1,0.666666667,-0.22,0.13,0.93798186,0.929664724,1,1,1,0,1,0,0,1,0
bluebird_bio_Inc-2018-2-21.xml.txt,"bluebird bio, Inc.",2018,-3.3903,764,1.98084E-05,0.000397719,-0.000589946,0.001419463,-0.000930325,-0.002770676,1,0.818181818,1,0.666666667,-0.23,0.18,0.979432403,0.931756679,1,0,1,0,1,0,1,0,0
bluebird_bio_Inc-2019-2-21.xml.txt,"bluebird bio, Inc.",2019,-0.5578,1090,-5.29483E-05,-0.000921456,-0.001027947,-0.000868145,-0.005942122,-0.023984885,1,0.818181818,1,0.538461538,-0.72,-0.06,0.945649544,0.889961352,1,1,0,0,1,0,0,1,0
Blueprint_Medicines_Corp-2017-3-9.xml.txt,Blueprint Medicines Corp,2017,0.716,149,-7.57287E-05,0.000632325,-0.0003719,0.001242446,-0.01586402,-0.011396744,1,0.538461538,1,0.538461538,0.21,-0.12,0.952905164,0.906123625,0,0,0,0,0,0,0,0,0
Blueprint_Medicines_Corp-2018-2-21.xml.txt,Blueprint Medicines Corp,2018,-5.6539,217,-0.00080242,-0.000766195,6.76278E-05,0.00313872,-0.036293506,0.009246206,1,0.538461538,1,0.818181818,-0.11,-0.11,0.840326357,0.915232483,0,0,0,0,0,0,0,0,0
Blueprint_Medicines_Corp-2019-2-26.xml.txt,Blueprint Medicines Corp,2019,-11.6082,383,-0.000552919,0.000252958,-0.001256831,-5.10128E-05,0.008051005,0.006529447,1,0.818181818,1,0.666666667,0.04,0.64,0.897425411,0.844056893,1,0,0,0,0,0,1,0,0
Calithera_Biosciences_Inc-2016-3-15.xml.txt,"Calithera Biosciences, Inc.",2016,-13.9801,50,-0.000121503,-0.000181853,-8.52378E-05,0.000193745,0.049458185,-0.013607363,1,0.538461538,1,0.666666667,-0.24,0.04,0.965173948,0.93538371,0,0,0,0,0,0,0,0,0
Calithera_Biosciences_Inc-2017-3-16.xml.txt,"Calithera Biosciences, Inc.",2017,21.6974,73,0.001812824,0.000511201,-0.001012925,0.000337858,-0.021120244,0.041123987,1,0.666666667,1,0.538461538,0.06,0.12,0.958293751,0.848512224,0,0,0,0,0,0,0,0,0
Calithera_Biosciences_Inc-2018-3-8.xml.txt,"Calithera Biosciences, Inc.",2018,-6.354,79,0.000316721,0.00056872,0.000130893,0.003056239,-0.014935208,-0.032922603,1,0.666666667,1,0.538461538,-0.21,-1.22,0.938318879,0.836315508,0,0,0,0,0,0,0,0,0
Calithera_Biosciences_Inc-2019-3-7.xml.txt,"Calithera Biosciences, Inc.",2019,-15.9161,90,0.000640277,0.000250657,-0.000336028,0.002180933,0.050075448,0.005311559,1,0.666666667,1,0.333333333,-0.56,0.68,0.483813881,0.830128789,1,0,0,0,0,0,1,0,0
Calithera_Biosciences_Inc-2020-3-11.xml.txt,"Calithera Biosciences, Inc.",2020,-1.53,92,-0.000682535,-0.001083721,0.000246536,-0.001029316,-0.051281523,0.007861209,1,0.818181818,1,0.538461538,0.04,1.15,0.958320687,0.862864279,1,0,0,0,0,0,0,1,0
CANNABIS_SCIENCE_INC-2012-4-16.xml.txt,"CANNABIS SCIENCE, INC.",2012,1647.6726,2,-0.000996251,-0.000948218,-0.001815597,-0.002222653,0.086086086,-0.071481757,#N/A,#N/A,#N/A,#N/A,-0.17,0.23,0.894463807,0.682215767,0,0,0,0,0,0,0,0,0
CANNABIS_SCIENCE_INC-2013-4-23.xml.txt,"CANNABIS SCIENCE, INC.",2013,328.5935,1,0.002591164,0.000108181,0.006079768,-0.000345996,-0.053483061,-0.011151296,0,1,1,0.666666667,0.16,-0.38,0.954656877,0.830301916,0,0,0,0,0,0,0,0,0
CANNABIS_SCIENCE_INC-2014-4-23.xml.txt,"CANNABIS SCIENCE, INC.",2014,-417.8649,0,-0.004879536,0.003252523,-0.006669301,0.001322305,-0.014084507,-0.133493847,0.176470588,0.25,1,0.538461538,0.09,0.61,0.488002756,0.80203847,0,1,1,1,0,1,1,0,0
CANNABIS_SCIENCE_INC-2015-4-21.xml.txt,"CANNABIS SCIENCE, INC.",2015,144.1288,0,-0.00037749,-0.001132471,-6.28233E-05,-0.000167529,0,0.179042501,1,0.538461538,1,0.818181818,-1.59,-0.13,0.966162252,0.92763127,1,0,0,0,0,0,1,1,0
CANNABIS_SCIENCE_INC-2017-4-17.xml.txt,"CANNABIS SCIENCE, INC.",2017,523.373,0,0.000330031,0.000990094,-0.004989484,0.002120001,0,0.028114242,#N/A,#N/A,#N/A,#N/A,-1.04,-1.69,0.942401774,0.699273173,1,0,0,0,0,0,0,1,0
Cantabio_Pharmaceuticals_Inc-2017-6-30.xml.txt,Cantabio Pharmaceuticals Inc.,2017,-1560.8487,0,-0.004356131,0.002031104,0.004556985,-0.003404225,0.142857143,-0.001273599,#N/A,#N/A,#N/A,#N/A,1.88,-0.74,0.06619884,0.361374009,0,0,0,0,0,0,0,0,0
"CAPRICOR_THERAPEUTICS,_INC.-2012-4-2-html.html.txt","CAPRICOR THERAPEUTICS, INC.",2012,-34.8541,15,0.000751728,0.000768246,-2.25515E-05,-0.000211035,0.031102271,-0.000784314,#N/A,#N/A,#N/A,#N/A,0.13,-1.39,0.427065616,0.616618172,0,0,0,0,0,0,0,0,0
CAPRICOR_THERAPEUTICS_INC-2013-6-21.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2013,-43.8634,19,0.0013212,-8.83267E-05,-0.003654615,-0.001923192,-0.021861407,0.0702944,0.111111111,0.538461538,1,0.25,-0.53,0.78,0.965671783,0.34989576,0,0,0,0,0,0,0,0,0
"CAPRICOR_THERAPEUTICS,_INC.-2014-3-31-html.html.txt","CAPRICOR THERAPEUTICS, INC.",2014,39.4766,28,0.000231624,8.90343E-05,0.000841514,-0.001153262,0.012583479,-0.034346688,1,0.25,0,0.428571429,0.98,-0.65,0.386584021,0.805941296,0,0,1,1,0,0,0,0,0
CAPRICOR_THERAPEUTICS_INC-2015-3-16.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2015,-13.8362,29,0.001304782,-0.000526777,-0.001753775,0.000929055,-0.00741543,0.073443412,1,0.818181818,0,0.666666667,-0.61,0.18,0.954057464,0.934195381,1,0,1,0,1,0,0,1,0
CAPRICOR_THERAPEUTICS_INC-2016-3-30.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2016,-7.8721,38,-0.00073146,0.000288032,0.000904815,0.000217707,0.022389062,-0.039411409,1,0.818181818,1,0.538461538,-0.27,0.47,0.988189398,0.882898615,1,0,1,0,0,1,0,1,1
CAPRICOR_THERAPEUTICS_INC-2017-3-16.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2017,15.0399,39,-0.00092331,-0.000361966,0.000316566,0.00042367,-0.009699532,0.010026009,1,0.818181818,0,0.666666667,0.99,-0.23,0.924977633,0.924943196,0,1,0,0,1,0,1,0,0
CAPRICOR_THERAPEUTICS_INC-2018-3-22.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2018,-29.162,18,0.002030388,-0.000246112,0.000838726,-0.000508327,0.035858682,-0.016010402,1,0.666666667,0,0.666666667,0.06,-0.69,0.949142772,0.936041346,0,0,1,0,1,0,0,0,1
CAPRICOR_THERAPEUTICS_INC-2019-3-29.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2019,27.5909,16,1.84763E-05,-0.000245162,0.000509741,0.000838989,-0.005522527,-0.024779637,1,0.818181818,1,0.666666667,-0.01,0.34,0.995952227,0.976497033,0,0,0,0,0,0,0,0,0
CAPRICOR_THERAPEUTICS_INC-2020-3-27.xml.txt,"CAPRICOR THERAPEUTICS, INC.",2020,10.0618,26,-0.000281902,0.000492657,-0.001924797,5.34803E-06,0.008196687,0.019394714,1,0.666666667,0,0.428571429,0.25,0.47,0.952057676,0.861763923,0,0,0,0,0,0,0,0,0
Carisma_Therapeutics_Inc-2015-3-6.xml.txt,Carisma Therapeutics Inc.,2015,0,0,-0.000968971,-0.000383051,0.000713918,0.000829292,0.011117203,-0.020377868,1,0.818181818,1,0.538461538,-0.23,-0.06,0.98347808,0.964628173,0,0,0,0,0,0,0,0,0
Carisma_Therapeutics_Inc-2016-3-25.xml.txt,Carisma Therapeutics Inc.,2016,0,0,-0.000910155,0.002282671,-0.000869214,-0.000599345,-0.020935991,0.01046076,1,0.111111111,0,0.818181818,1.04,-1.13,0.561752282,0.797728134,0,0,0,0,0,0,0,0,0
Carisma_Therapeutics_Inc-2017-3-24.xml.txt,Carisma Therapeutics Inc.,2017,0,0,0.002596237,-0.00339083,0.002464704,-0.001029165,-0.01915132,-0.069279194,0,0.25,0,0.333333333,-1.81,0.4,0.401023596,0.755071132,0,0,0,0,0,0,0,0,0
Carisma_Therapeutics_Inc-2018-4-2.xml.txt,Carisma Therapeutics Inc.,2018,0,0,-0.000185786,-8.51517E-05,-0.000661879,-0.000478307,0.006190341,0.01482983,1,1,1,0.818181818,-0.04,-0.16,0.996196118,0.92826932,0,0,0,0,0,0,0,0,0
Carisma_Therapeutics_Inc-2019-3-1.xml.txt,Carisma Therapeutics Inc.,2019,0,0,-0.000422942,-0.000636155,0.000361829,-0.000658149,-0.008639823,0.006020162,1,0.538461538,1,0.666666667,0.27,-0.61,0.804317001,0.903064416,1,0,0,0,0,0,0,1,0
Carisma_Therapeutics_Inc-2020-3-16.xml.txt,Carisma Therapeutics Inc.,2020,0,0,0.000923367,-0.000163116,0.000699004,-0.001175518,-0.015240663,0.104931782,1,0.538461538,1,0.333333333,-0.02,2.09,0.94008346,0.655692488,1,0,0,0,0,0,0,1,0
Cell_Source_Inc-2020-3-30.xml.txt,"Cell Source, Inc.",2020,56.4678,1,0.002026733,0.002364401,0.010736807,0.00534611,0.038823462,0.022222222,#N/A,#N/A,#N/A,#N/A,-0.22,2.04,0.756550111,0.402251809,0,0,0,0,0,0,0,0,0
CEN_BIOTECH_INC-2018-4-16.xml.txt,CEN BIOTECH INC,2018,9.0439,30520,-0.015717437,-8.00354E-05,-0.000371075,-0.00339123,0.092982319,0.070298507,0,0.052631579,1,0.538461538,2.62,2.58,0.448225705,0.641445158,1,0,0,0,0,0,0,0,1
CEN_BIOTECH_INC-2019-4-16.xml.txt,CEN BIOTECH INC,2019,-4.6045,26932,0.000190839,-0.000713229,-0.000561027,0.000922407,0.004552149,-0.032403771,1,0.666666667,1,1,-0.32,0.17,0.922623295,0.881915954,0,1,0,0,1,0,1,0,0
CEN_BIOTECH_INC-2020-4-14.xml.txt,CEN BIOTECH INC,2020,-1.7904,23200,0.001853685,-0.000757129,0.001950709,0.000849763,-0.073624669,-0.019005848,1,0.818181818,1,1,-0.25,0.58,0.959297998,0.870366536,0,0,0,0,0,0,0,0,0
"Checkpoint_Therapeutics,_Inc.-2018-3-16-html.html.txt","Checkpoint Therapeutics, Inc.",2018,-49.5594,7,0.00029996,-0.000544196,3.02197E-05,-0.000308534,0.019199845,-0.146364594,0,0.538461538,1,0.538461538,-0.09,-0.45,0.946496647,0.691474123,1,0,0,0,0,0,0,0,1
"Checkpoint_Therapeutics,_Inc.-2019-3-18-html.html.txt","Checkpoint Therapeutics, Inc.",2019,39.2733,8,-0.000718409,-1.54482E-05,0.002026877,0.000699658,-0.014652462,0.060787671,0,0.666666667,1,0.818181818,-0.15,0.81,0.935462341,0.895444478,0,0,0,0,0,0,0,0,0
Checkpoint_Therapeutics_Inc-2020-3-11.xml.txt,"Checkpoint Therapeutics, Inc.",2020,18.1998,10,-0.001498938,0.000163797,-0.000299321,-0.001190893,0.029892224,-0.033390411,0,1,1,0.818181818,-0.57,-0.22,0.95896676,0.872739956,0,0,0,0,0,0,0,0,0
Cidara_Therapeutics_Inc-2017-3-15.xml.txt,"Cidara Therapeutics, Inc.",2017,-9.5384,61,0.001426357,-0.00060073,0.001642662,-0.00172558,-0.065503994,-0.118678061,1,0.666666667,1,0.818181818,0.02,-1.56,0.898909834,0.885770214,1,1,0,0,1,0,1,0,0
Cidara_Therapeutics_Inc-2018-2-27.xml.txt,"Cidara Therapeutics, Inc.",2018,-12.5732,68,6.59358E-05,-0.000493944,0.00023033,0.000764767,0.014203506,-0.023278041,1,0.538461538,1,0.818181818,0.32,0.28,0.635872067,0.743824058,1,1,0,0,0,1,1,1,1
Cidara_Therapeutics_Inc-2019-2-28.xml.txt,"Cidara Therapeutics, Inc.",2019,14.8018,68,0.000344555,-0.00086467,-5.95207E-05,-0.001943812,-0.012967668,0.009257333,1,0.538461538,1,0.818181818,-0.24,-0.25,0.919102969,0.865071547,0,0,1,0,0,1,0,0,0
Cidara_Therapeutics_Inc-2020-3-4.xml.txt,"Cidara Therapeutics, Inc.",2020,-34.187,79,0.000405936,0.000967163,-0.000345805,0.002108117,0.035522124,0.026315789,1,0.818181818,1,0.818181818,-0.27,-0.05,0.891487549,0.896040003,1,0,0,0,0,0,0,1,0
Clearside_Biomedical_Inc-2019-3-15.xml.txt,"Clearside Biomedical, Inc.",2019,69.1055,33,0.001527379,0.000199776,0.002464363,-0.001762911,-0.015241082,-0.039609553,1,0.333333333,1,0.818181818,1.3,0.12,0.680982671,0.581767087,0,0,0,0,0,0,0,0,0
Clearside_Biomedical_Inc-2020-3-13.xml.txt,"Clearside Biomedical, Inc.",2020,4.7975,33,0.001149203,-0.000509015,-0.000128579,0.000624475,-0.004173582,-0.085563099,0,0.538461538,1,0.818181818,-0.23,-0.09,0.880667862,0.89591261,1,0,0,0,0,0,1,1,0
Clovis_Oncology_Inc-2013-3-14.xml.txt,"Clovis Oncology, Inc.",2013,16.453,74,0.002503345,0.000371186,0.000664245,0.000207892,-0.01260465,0.005530973,1,0.666666667,1,0.428571429,0.7,0.35,0.625311923,0.812712571,0,0,0,0,0,0,0,0,0
Clovis_Oncology_Inc-2014-2-28.xml.txt,"Clovis Oncology, Inc.",2014,0.3092,136,-0.000718299,-0.000426251,0.000602931,0.001370534,-0.008858806,8.68056E-14,1,0.818181818,1,0.666666667,-0.18,-0.59,0.870074147,0.815218906,0,0,0,0,0,0,0,0,0
Clovis_Oncology_Inc-2015-2-27.xml.txt,"Clovis Oncology, Inc.",2015,-12.3875,309,-0.000349169,-0.000233574,-2.40153E-05,0.000991027,-0.009956542,-0.031614786,1,0.666666667,1,0.538461538,-0.4,-0.23,0.822268656,0.790439302,0,1,1,0,0,1,1,0,1
Clovis_Oncology_Inc-2016-2-29.xml.txt,"Clovis Oncology, Inc.",2016,-8.7078,278,-0.00013818,0.000104725,0.000390658,-0.000820907,0.011819312,-0.032035521,1,0.818181818,1,1,-0.34,-0.54,0.950860438,0.92995178,0,1,0,0,1,1,1,0,0
Clovis_Oncology_Inc-2017-2-23.xml.txt,"Clovis Oncology, Inc.",2017,6.8349,360,0.002668019,-0.000990034,0.001704249,0.000197242,-0.039037568,-0.00347188,1,0.666666667,1,0.818181818,-0.9,-1.45,0.802664315,0.845955282,0,0,0,0,0,0,0,0,0
Clovis_Oncology_Inc-2018-2-27.xml.txt,"Clovis Oncology, Inc.",2018,0.9098,468,-0.000771077,-0.000306253,0.000995463,-0.00090239,-0.027796588,-0.12454448,0.052631579,0.666666667,1,0.818181818,-0.83,0.28,0.782299819,0.900812753,1,0,0,0,0,0,0,1,0
Clovis_Oncology_Inc-2019-2-28.xml.txt,"Clovis Oncology, Inc.",2019,-3.8478,484,-0.000397957,-0.000142143,-0.000873766,-0.001592607,0.036519279,0.105857564,0.052631579,0.538461538,1,0.666666667,0.26,-0.13,0.956794694,0.855695222,0,1,0,0,0,1,1,0,0
Cogent_Biosciences_Inc-2020-3-26.xml.txt,"Cogent Biosciences, Inc.",2020,-14.6871,15,0.004485771,0.000338376,0.006007406,0.000843854,0.002799189,-0.050921467,1,0.428571429,1,0.538461538,0.97,0.47,0.744234365,0.815784026,1,1,0,0,1,0,0,1,0
Coherus_BioSciences_Inc-2016-2-29.xml.txt,"Coherus BioSciences, Inc.",2016,31.3319,152,0.000710741,-0.000253699,0.000463127,-0.001538777,0.013999859,0.047971628,1,0.666666667,1,0.818181818,0.14,-0.48,0.968052431,0.879002978,1,0,0,0,0,0,0,1,0
Coherus_BioSciences_Inc-2018-3-8.xml.txt,"Coherus BioSciences, Inc.",2018,-58.5814,232,0.00103656,-0.001600577,0.002274216,-0.000143212,-0.022956616,-0.109353741,#N/A,#N/A,#N/A,#N/A,-0.1,-0.43,0.946698168,0.883585535,0,0,1,0,1,0,0,0,0
Coherus_BioSciences_Inc-2019-2-28.xml.txt,"Coherus BioSciences, Inc.",2019,122.1532,291,0.000773145,-0.000330138,-0.000372664,-0.000477745,-0.0265099,0.012856196,1,0.538461538,1,0.666666667,0.02,0.37,0.897970163,0.883216169,1,0,0,0,0,0,0,1,0
Corbus_Pharmaceuticals_Holdings_Inc-2016-3-28.xml.txt,"Corbus Pharmaceuticals Holdings, Inc.",2016,-24.3803,25,0.00074707,0.000169264,-0.003215286,0.001321005,0.033266777,0.09202454,0,0.666666667,1,0.428571429,-0.37,-0.27,0.856087183,0.723377583,0,0,0,0,0,0,0,0,0
Corvus_Pharmaceuticals_Inc-2018-3-1.xml.txt,"Corvus Pharmaceuticals, Inc.",2018,1.1903,49,-0.000161989,-0.00025006,-0.000923289,-0.000630009,0.000458069,0.041898865,1,0.666666667,1,0.538461538,-0.17,0.03,0.97469803,0.881214644,0,0,1,0,1,0,0,0,0
Corvus_Pharmaceuticals_Inc-2019-3-7.xml.txt,"Corvus Pharmaceuticals, Inc.",2019,-1.3645,52,0.001386711,-4.20304E-05,-0.000691816,0.000613598,0.003252052,-0.01827957,1,0.666666667,1,0.818181818,-0.11,-0.16,0.980339198,0.866440634,0,1,0,0,1,0,0,1,0
Corvus_Pharmaceuticals_Inc-2020-3-9.xml.txt,"Corvus Pharmaceuticals, Inc.",2020,-2.0836,42,-0.000283813,-0.000338686,0.000509705,6.8644E-06,-0.002171067,-0.061273695,1,0.818181818,1,1,0.05,-0.11,0.789445457,0.894617306,1,0,0,0,0,0,0,1,0
CRISPR_Therapeutics_AG-2018-3-8.xml.txt,CRISPR Therapeutics AG,2018,-13.0175,188,-0.000370009,-8.01474E-05,0.000919502,0.002839102,-0.003668348,0.00245821,1,1,1,0.818181818,-0.19,-0.43,0.959582643,0.924579712,0,0,0,0,0,0,0,0,0
CRISPR_Therapeutics_AG-2019-2-25.xml.txt,CRISPR Therapeutics AG,2019,29.8847,304,0.00063439,0.000432851,-0.001103482,-0.001701493,0.026352954,0.002886003,1,0.818181818,1,0.818181818,0.07,-0.54,0.957817585,0.853481509,0,0,0,0,0,0,0,0,0
Cue_Biopharma_Inc-2019-3-14.xml.txt,"Cue Biopharma, Inc.",2019,3.7723,45,0.001784932,-0.000368179,0.000283235,0.000400781,0.00677867,0.001071854,1,0.428571429,1,0.428571429,1.97,-0.6,0.808362477,0.636648185,0,1,0,0,1,0,0,1,0
CV_Sciences_Inc-2017-3-31.xml.txt,"CV Sciences, Inc.",2017,23.1562,52,-0.005368084,-0.005303976,0.000403875,-6.08793E-05,-0.025875697,-0.011646586,#N/A,#N/A,#N/A,#N/A,-0.29,0.8,0.660059738,0.685440121,0,0,0,0,0,0,0,0,0
CV_Sciences_Inc-2018-3-30.xml.txt,"CV Sciences, Inc.",2018,28.835,78,0.000972695,-0.001476568,0.001925826,-0.000283173,-0.034148313,0.04285226,1,0.666666667,1,0.25,-1,-2.7,0.909884982,0.758052617,0,0,0,0,0,0,0,0,0
CV_Sciences_Inc-2019-3-12.xml.txt,"CV Sciences, Inc.",2019,-30.0313,118,-0.001151835,0.001026444,-0.004638005,0.000630597,0.025117739,0.106526983,1,0.666666667,1,0.428571429,-1.28,-1.68,0.918016433,0.737956559,0,0,0,0,0,0,0,0,0
CV_Sciences_Inc-2020-3-30.xml.txt,"CV Sciences, Inc.",2020,-25.3521,91,-0.000593576,-0.000561863,0.002009789,-0.00130467,0.013431013,-0.131780276,0.052631579,0.428571429,1,0.538461538,0.26,-0.1,0.958535948,0.733164817,0,0,0,0,0,0,0,0,0
Dare_Bioscience_Inc-2016-3-10.xml.txt,"Dare Bioscience, Inc.",2016,-153.3459,0,0.000577328,0.000988429,-5.16868E-05,8.92739E-05,0.019032819,0.066883117,1,0.666666667,1,0.666666667,-0.72,-1.06,0.939170613,0.893738602,0,0,0,0,0,0,0,0,0
Dare_Bioscience_Inc-2017-3-31.xml.txt,"Dare Bioscience, Inc.",2017,129.4932,5,0.002427383,-0.000406754,0.002539738,0.001737115,-0.14817767,-0.175900116,0,0.428571429,1,0.666666667,3.21,0.42,0.702821978,0.825078655,0,0,0,0,0,0,0,0,0
Dare_Bioscience_Inc-2018-3-28.xml.txt,"Dare Bioscience, Inc.",2018,-42.3326,9,-0.001805678,0.002592203,0.001187194,-0.002531948,0.138026677,-0.019602529,0,0.111111111,1,0.25,-1.05,3.45,0.108548596,0.399849362,0,0,0,0,0,0,0,0,0
Dare_Bioscience_Inc-2019-4-1.xml.txt,"Dare Bioscience, Inc.",2019,-51.2403,15,0.010871225,-0.003880588,0.002122876,0.001865678,-0.336446503,0.023747277,0,0.333333333,1,0.428571429,-2.59,-1.43,0.405539663,0.599602409,0,0,0,0,0,0,0,0,0
Dare_Bioscience_Inc-2020-3-27.xml.txt,"Dare Bioscience, Inc.",2020,-111.0255,16,0.000820096,0.000559777,-0.001636976,0.001191785,-0.031136792,-0.005310458,1,1,1,0.538461538,0.35,-0.67,0.964740009,0.739625938,0,0,0,0,0,0,0,0,0
Dermira_Inc-2016-3-4.xml.txt,"Dermira, Inc.",2016,0,0,-0.001182315,-0.000394337,0.000544258,0.00179151,0.005890851,-0.013777046,1,0.818181818,0,0.538461538,-0.98,-0.33,0.971125908,0.903439835,1,0,0,0,0,0,1,0,0
Dermira_Inc-2017-2-28.xml.txt,"Dermira, Inc.",2017,0,0,-0.002029282,0.002909005,-0.002521104,0.001742105,0.044375118,0.185457318,0,0.428571429,0,0.666666667,-1.72,0.41,0.763950091,0.63384891,1,0,0,0,0,0,0,1,0
Dermira_Inc-2018-2-22.xml.txt,"Dermira, Inc.",2018,0,0,0.000524107,-0.000622267,-0.001283601,-0.00359179,0.009164988,-0.072929891,0,0.25,1,0.538461538,0.29,0.46,0.78186418,0.761287725,1,0,0,0,0,0,0,0,1
